,customer,real estate type,loan amount,mortgage collateral MV,additional collateral MV,additional collateral type,lgd
1028,corporate,office building,7314313.885682231,8567841.246398041,452746.7758073343,cash account,0.28943815965518976
1029,corporate,office building,7066244.884172501,8446458.15063299,99989.74270973381,cash account,0.0
1030,corporate,office building,14201861.683269227,16900239.53676934,275515.8180742515,cash account,0.0
1031,corporate,office building,5538309.23597629,6234211.360964753,922523.6594150902,cash account,0.0
1032,corporate,office building,1883551.9984332463,2324472.1574083995,205862.22439974092,cash account,0.2916264824836727
1033,corporate,office building,14422046.613428626,17628080.048943542,546801.5858709279,cash account,0.0
1034,corporate,office building,3632585.276703353,4371181.703897423,147423.8538992864,cash account,0.1478413405193857
1035,corporate,office building,2914525.1270098323,3784289.0323445317,0.0,none,0.0
1036,corporate,office building,6847750.25990851,8764903.4385342,0.0,none,0.40005772964160297
1037,corporate,office building,1737942.7612848515,2156568.4003756843,9967.149704748208,cash account,0.0071404090477659235
1038,corporate,office building,10943143.832957609,12468261.709946778,1900726.6681226345,cash account,0.04927921237605039
1039,corporate,office building,2995235.871170364,3531810.8423662875,235327.1498650653,cash account,0.0
1040,corporate,office building,18692845.963836312,22735305.973051928,0.0,none,0.0
1041,corporate,office building,7189292.86557333,8465125.0122813,804486.2676635077,cash account,0.016795552670571152
1042,corporate,office building,5013823.242468475,5862368.354784754,727046.1582163869,cash account,0.42151966076689384
1043,corporate,office building,2229812.4221351417,2798633.119861376,124626.35111245894,cash account,0.23635253025832606
1044,corporate,office building,12519810.350895626,15737724.668390889,0.0,none,0.07060944474269241
1045,corporate,office building,11283809.203369828,13763820.016675198,917351.8228322644,cash account,0.09274006762660267
1046,corporate,office building,13394300.728161825,15656149.03263887,243916.68910197195,cash account,0.1851785772264262
1047,corporate,office building,15613750.221582334,17262832.94943683,2125677.327115494,cash account,0.004145024060776503
1048,corporate,office building,3481334.2003408843,4746006.831328066,0.0,none,0.0
1049,corporate,office building,17910808.267687183,22571489.54244591,0.0,none,0.2724095913072858
1050,corporate,office building,1279702.5328657788,1448747.854225522,99556.04499761573,cash account,0.020217564117301887
1051,corporate,office building,19730373.429541405,23576072.77132499,2712267.3097872073,cash account,0.007298058856803921
1052,corporate,office building,1085015.088676745,1324267.9817937587,0.0,none,0.25375935011604595
1053,corporate,office building,8300005.934519233,10584136.09503619,0.0,none,0.0
1054,corporate,office building,7723811.318086887,8872931.48827454,322197.7588174153,cash account,0.17362808622216314
1055,corporate,office building,2516047.4018824,3021308.183467605,88224.34274900795,cash account,0.44448150220241567
1056,corporate,office building,23540524.532177836,31278919.11237282,0.0,none,0.0
1057,corporate,office building,17051054.598993234,21979289.392582636,0.0,none,0.0047390733486217685
1058,corporate,office building,10165386.710024294,13807766.055339325,0.0,none,0.2264889893962544
1059,corporate,office building,13528789.040971499,15098786.337471709,1015768.8529662691,cash account,0.08974151934709293
1060,corporate,office building,9842477.578523863,11414651.826508958,1621047.593382517,cash account,0.23324529079531103
1061,corporate,office building,29324480.857143678,34840415.51928731,2211926.873915273,cash account,0.0
1062,corporate,office building,5763202.2256136965,7694851.084188405,0.0,none,0.0
1063,corporate,office building,15594018.673585655,18674940.851209495,1237890.9278250702,cash account,0.4317109494589716
1064,corporate,office building,15372946.92272133,17586418.86522522,1917851.9970054503,cash account,0.0
1065,corporate,office building,38882501.713147774,47341563.76685543,1883223.469840033,cash account,0.20481708632434167
1066,corporate,office building,18698222.592038028,22100386.869888257,2281970.4255636744,cash account,0.24678406173139503
1067,corporate,office building,13524602.062606018,16697836.014763493,0.0,none,0.385859592550561
1068,corporate,office building,9553302.440026166,11417001.62656784,1311626.2446931237,cash account,0.44354698689415534
1069,corporate,office building,10020328.71391935,12779985.946598988,0.0,none,0.1852946419456487
1070,corporate,office building,5849822.075289474,7136166.459811482,529318.7712959395,cash account,0.3343178221921197
1071,corporate,office building,4941358.6117418865,6188405.955899742,0.0,none,0.4558969150233405
1072,corporate,office building,11461571.038131364,13587907.559968758,888152.8222260653,cash account,0.1082500575960124
1073,corporate,office building,9124363.961954849,11241676.595794985,0.0,none,0.32176671882545993
1074,corporate,office building,1445097.5711928913,1754601.0594504562,78718.62310935694,cash account,0.0
1075,corporate,office building,4433585.608740362,5452978.495059378,98447.33335866517,cash account,0.0
1076,corporate,office building,7083526.3955123415,8750626.667361215,0.0,none,0.4244477012712291
1077,corporate,office building,11469239.4489861,14869930.901162496,0.0,none,0.0
1078,corporate,office building,5159124.922698192,6170800.493930321,293052.5468921425,cash account,0.055343099414097215
1079,corporate,office building,7328892.762118689,8498149.591045089,975971.1897504377,cash account,0.09335431475353516
1080,corporate,office building,5039767.93968495,6189940.90472994,20505.294171599948,cash account,0.28845149871132314
1081,corporate,office building,13285426.638362342,16193476.106442954,0.0,none,0.0
1082,corporate,office building,49280000.21247344,61743299.38184624,2491140.0834355117,cash account,0.05568170172911842
1083,corporate,office building,11836683.627893006,13888122.196252992,1381807.279407537,cash account,0.0
1084,corporate,office building,13624415.265152156,15974549.869551143,1097683.5265096917,cash account,0.239594710716807
1085,corporate,office building,1810022.2307927464,2084424.305125142,128980.16383331349,cash account,0.2934833974142838
1086,corporate,office building,20006303.90247575,23475874.758706257,2322186.7894150056,cash account,0.47903643906507176
1087,corporate,office building,85400295.02522472,101892540.18227562,6632967.480435822,cash account,0.3568204980102148
1088,corporate,office building,3306623.50978149,4264621.481664208,0.0,none,0.13107941460243888
1089,corporate,office building,4025914.021715365,4478217.29330189,664615.9602426586,cash account,0.20537638498071273
1090,corporate,office building,11239123.10885416,14466766.059884217,21634.239369134048,cash account,0.0
1091,corporate,office building,4297026.236962639,4966805.642827345,272850.081849468,cash account,0.41843924161764645
1092,corporate,office building,10875665.869575057,11980231.028843723,1771206.9125810321,cash account,0.0
1093,corporate,office building,5310986.151734175,6693471.918230503,540681.0896074799,cash account,0.0
1094,corporate,office building,4595894.318510591,5466395.184255704,573622.9823781807,cash account,0.1273615127794626
1095,corporate,office building,8617360.701235177,11021606.691136815,0.0,none,0.16161325770157853
1096,corporate,office building,1360893.716203075,1778805.3052732586,0.0,none,0.0
1097,corporate,office building,13539370.22667713,17553314.59865003,0.0,none,0.30907024837231384
1098,corporate,office building,10611298.066753576,13715122.506590893,0.0,none,0.04352674741728603
1099,corporate,office building,3283167.0871782075,4057958.752814523,318494.9487156547,cash account,0.0
1100,corporate,office building,5086767.778418197,5890065.355443764,288752.59977514175,cash account,0.0
1101,corporate,office building,6540247.601193236,8760857.786494592,55758.151185004426,cash account,0.0
1102,corporate,office building,21038109.6805141,23706130.60977976,2157698.9431525916,cash account,0.15361697897414725
1103,corporate,office building,2883434.84395982,3911198.227206842,0.0,none,0.0
1104,corporate,office building,20125771.608501762,26250625.65716678,0.0,none,0.24415276746632036
1105,corporate,office building,10183440.83763637,11558147.610161114,1005491.9676871871,cash account,0.0
1106,corporate,office building,28213460.772029467,33334663.50081539,1962825.3483144098,cash account,0.0
1107,corporate,office building,4808483.433564797,5531082.49664086,382865.8041921466,cash account,0.03642775406766903
1108,corporate,office building,5484583.655603749,6308868.991722248,286205.02385900635,cash account,0.0
1109,corporate,office building,5815793.905770512,6614364.138918612,817873.988261831,cash account,0.3216907867414816
1110,corporate,office building,549416.2818492162,687946.9170728846,1549.8434578254767,cash account,0.15265202911063463
1111,corporate,office building,5407270.298155135,5909008.771817555,850381.518290107,cash account,0.28523046444704586
1112,corporate,office building,3388455.443014851,4472826.776833591,0.0,none,0.24447730752483868
1113,corporate,office building,9911535.095470415,13005583.200398853,0.0,none,0.0757690664463677
1114,corporate,office building,3111597.858801291,3723865.775129917,337290.5855124654,cash account,0.0
1115,corporate,office building,7203075.988084905,8550895.170781394,724144.5743390194,cash account,0.0
1116,corporate,office building,12821556.38420441,16565196.226669261,0.0,none,0.1612744727927968
1117,corporate,office building,2385692.761282101,2842824.07763162,136181.49298065138,cash account,0.10338094388352771
1118,corporate,office building,10897933.39471719,13608278.802734472,0.0,none,0.24881297554991483
1119,corporate,office building,26895186.715329636,30821878.88327215,3105826.330976739,cash account,0.010842483168937414
1120,corporate,office building,12163219.739562234,14608058.723833783,1245467.6739159788,cash account,0.19466185679972145
1121,corporate,office building,10434860.408908166,12389167.035006573,1252268.5513811617,cash account,0.02938627338893713
1122,corporate,office building,14708523.682926593,19878911.738971516,0.0,none,0.5768081760264798
1123,corporate,office building,6797600.315080177,7959159.622476086,228728.99495860934,cash account,0.2608653383007119
1124,corporate,office building,12355461.453964032,14849231.65371558,717718.027565259,cash account,0.0468050965287958
1125,corporate,office building,3467659.2781293653,3893440.0577272866,591634.9889001164,cash account,0.0
1126,corporate,office building,1922828.9149816378,2488081.8673929838,0.0,none,0.0
1127,corporate,office building,30511413.729119234,41149651.44723987,0.0,none,0.27118435768623067
1128,corporate,office building,36330500.03208226,42212994.98230123,2180606.570616279,cash account,0.21836759087048482
1129,corporate,office building,17412664.35276264,23074732.530579068,0.0,none,0.3354203614085104
1130,corporate,office building,8657469.509038342,10455918.106168306,892422.9844839654,cash account,0.0
1131,corporate,office building,4581696.178947057,5437858.417278421,0.0,none,0.0
1132,corporate,office building,12643672.373980071,15698137.118754046,0.0,none,0.0
1133,corporate,office building,21701227.596092165,25471714.464843947,1599743.5021823696,cash account,0.0
1134,corporate,office building,8622937.449850341,10902171.389409836,103783.18761427965,cash account,0.19228493690131176
1135,corporate,office building,14105617.734138835,17876274.98777022,0.0,none,0.0
1136,corporate,office building,3903066.3708039387,4606621.675986228,317667.5124214814,cash account,0.0
1137,corporate,office building,8454646.180305528,9796785.953626055,236735.9332834563,cash account,0.40482983640741316
1138,corporate,office building,5768056.639638216,6871813.028298371,431816.4165987481,cash account,0.06504328730038487
1139,corporate,office building,4062675.388472904,4953273.579604152,91023.65675780167,cash account,0.4290256339169759
1140,corporate,office building,12097083.870028239,14960644.389410015,0.0,none,0.17748449778254732
1141,corporate,office building,6617812.897186995,7854431.247254805,127143.94007668237,cash account,0.18803463819322733
1142,corporate,office building,22294465.775445174,26295180.161337677,380812.02373195556,cash account,0.0
1143,corporate,office building,26318530.43569429,33511615.127026413,0.0,none,0.08319039256211008
1144,corporate,office building,11582993.188723404,13815790.764575448,1355852.4967576843,cash account,0.0
1145,corporate,office building,7686115.755160271,8611559.539270505,710679.5332071317,cash account,0.0
1146,corporate,office building,9957093.594011236,12280080.361430483,0.0,none,0.194153776378237
1147,corporate,office building,3806628.3096775007,4752175.962856565,0.0,none,0.18883669201220152
1148,corporate,office building,14293935.144267952,18014219.610781245,0.0,none,0.2074572637695366
1149,corporate,office building,2283284.483176884,3066016.634429395,0.0,none,0.44296574149173124
1150,corporate,office building,11357611.24731163,14153468.149529906,0.0,none,0.07654444482270727
1151,corporate,office building,10921665.39813937,13961368.618541116,0.0,none,0.12944653172766013
1152,corporate,office building,5324886.823397767,6519732.059977342,470670.6118033147,cash account,0.25626685633464585
1153,corporate,office building,77798037.67858554,94655803.71853095,0.0,none,0.32613343688611907
1154,corporate,office building,15201734.772046318,18175503.12506395,1818107.9463375164,cash account,0.0
1155,corporate,office building,16803766.30550633,19832367.553663053,1800302.9616717105,cash account,0.0
1156,corporate,office building,1408981.4484751911,1722816.9203567496,65948.92374111943,cash account,0.090864452566275
1157,corporate,office building,19554082.710234802,26002941.89385622,576662.592899629,cash account,0.0
1158,corporate,office building,12465174.062768728,14276575.53762306,1191306.4127848686,cash account,0.15209031730331665
1159,corporate,office building,8217087.61088808,9715635.63430794,725004.4819704394,cash account,0.4300614220696863
1160,corporate,office building,24879738.86994047,33689829.37895135,0.0,none,0.3990883793372818
1161,corporate,office building,568245.6660057274,739820.1215261517,0.0,none,0.5412243011864294
1162,corporate,office building,36006637.979287654,42436124.09580664,8397171.245547049,cash account,0.0
1163,corporate,office building,19198674.04079827,20862436.205109697,3383638.836805013,cash account,0.22365343769400142
1164,corporate,office building,20736664.11577679,27780121.761752583,0.0,none,0.0
1165,corporate,office building,17297647.98961594,21947559.587976437,0.0,none,0.3258028889242021
1166,corporate,office building,31794342.76959641,36325301.787701786,2648813.7877982217,cash account,0.4735336988123694
1167,corporate,office building,68946579.60202041,84391409.20260638,0.0,none,0.2700042302159043
1168,corporate,office building,3429926.463401028,4255705.199973063,169102.9988592548,cash account,0.12264762529463459
1169,corporate,office building,20945259.371220216,24540524.197031673,2215907.162353438,cash account,0.0
1170,corporate,office building,18000280.250443395,21667875.377321806,1968368.9955016861,cash account,0.0
1171,corporate,office building,16148073.139739387,20294153.21043569,0.0,none,0.3447197521699092
1172,corporate,office building,2448232.3522549067,2730666.527372579,343009.5406166992,cash account,0.0948664153785727
1173,corporate,office building,47135964.8479576,62251035.017429076,0.0,none,0.21230582431947506
1174,corporate,office building,31342391.323481068,38157660.55122034,786211.6056709804,cash account,0.29717496717356223
1175,corporate,office building,7924119.714029005,9992178.910867775,0.0,none,0.1450533801255089
1176,corporate,office building,9773381.256994842,12194364.913251387,2920.606165198117,cash account,0.40955646038338434
1177,corporate,office building,9513876.340415092,10474250.020189065,948772.2251932662,cash account,0.1830260415724654
1178,corporate,office building,4268957.533054718,5092035.628199552,243134.77209542596,cash account,0.3435521203761816
1179,corporate,office building,8547130.454275006,9513604.58379172,1237472.2038107794,cash account,0.17816500295228396
1180,corporate,office building,19045973.61355454,21709218.14820023,1451064.6576370497,cash account,0.0
1181,corporate,office building,4193488.885356161,5045354.144026115,0.0,none,0.6868466998784895
1182,corporate,office building,1299417.054009906,1517324.2877171116,212112.88099256242,cash account,0.0
1183,corporate,office building,16197424.988046566,18760352.60421363,2606956.6089689815,cash account,0.0
1184,corporate,office building,42469029.768845186,52445972.1271959,0.0,none,0.16918763574594373
1185,corporate,office building,2021878.1628503292,2644594.974656995,0.0,none,0.0
1186,corporate,office building,14868305.983393982,19774244.186721068,0.0,none,0.27236633032696866
1187,corporate,office building,7711945.323286521,9301648.886643216,0.0,none,0.25677975968712796
1188,corporate,office building,9759355.434480464,10574197.35631167,1468053.697034344,cash account,0.10967971121400666
1189,corporate,office building,13917279.667114813,15278807.926675897,1396965.6153321886,cash account,0.0
1190,corporate,office building,9662472.884264266,12288631.905913234,0.0,none,0.0
1191,corporate,office building,23336859.102145683,26562674.037815474,1162696.321021878,cash account,0.17435975293968997
1192,corporate,office building,2619842.4587015114,3370948.0977700157,0.0,none,0.0
1193,corporate,office building,14016134.476098033,17408876.980447713,720656.9546522998,cash account,0.04790614959093867
1194,corporate,office building,9605104.834174754,12139216.179442715,0.0,none,0.14508021084991465
1195,corporate,office building,38232399.78667456,48317134.99808008,0.0,none,0.1822472424263004
1196,corporate,office building,4612628.847553004,6142817.562965525,0.0,none,0.2332637787662908
1197,corporate,office building,1962513.589282558,2646366.0593868303,0.0,none,0.34687025012117045
1198,corporate,office building,1521140.519831378,1675177.6866130594,374674.51937181514,cash account,0.0
1199,corporate,office building,27365612.042676974,29520197.078104008,5444147.967313622,cash account,0.4354304355045875
1200,corporate,office building,4576749.083693705,5721875.243061503,0.0,none,0.44626115747775963
1201,corporate,office building,6561425.77727407,7927163.526430456,255754.9651323452,cash account,0.0
1202,corporate,office building,3690380.268492537,4303768.689754993,419097.5441805473,cash account,0.1088115904660552
1203,corporate,office building,951843.1952867135,1161801.7461887144,5737.392430027531,cash account,0.3936710301897823
1204,corporate,office building,6466563.183981979,7323041.3488824675,432744.59325735306,cash account,0.06811399020828637
1205,corporate,office building,3818591.3391384874,4671755.495315651,0.0,none,0.18229571405167747
1206,corporate,office building,2207416.907302353,2766903.979348907,97355.98099825288,cash account,0.18378587810363614
1207,corporate,office building,16646520.029541543,19536432.590047475,588438.874389725,cash account,0.0
1208,corporate,office building,2660529.9274109374,3003753.9125477667,107183.56582909718,cash account,0.4542494840787816
1209,corporate,office building,47568235.27371152,61447231.19419587,0.0,none,0.0
1210,corporate,office building,6901592.716656806,8087056.95097496,2510.73525292148,cash account,0.25168963275535894
1211,corporate,office building,8428506.08148966,10076588.236237394,328836.28930144844,cash account,0.15485601567816892
1212,corporate,office building,38953945.81138918,51732833.66262064,0.0,none,0.0
1213,corporate,office building,15812249.205046874,18954133.734109044,0.0,none,0.0
1214,corporate,office building,2923433.5848812307,3224060.035228902,437632.1892223059,cash account,0.07202629118503921
1215,corporate,office building,16895557.8188403,18679237.113714404,2092189.6480559828,cash account,0.0
1216,corporate,office building,3476468.2401357736,4183927.769225858,49181.46190908527,cash account,0.0
1217,corporate,office building,4393207.208445404,5158498.0772246625,336599.1063597473,cash account,0.15962933667214077
1218,corporate,office building,72704263.39217581,81292558.92581636,9935697.391456228,cash account,0.22143338428028764
1219,corporate,office building,5881528.741302956,7331287.183748997,0.0,none,0.0
1220,corporate,office building,2448727.0740546156,2888867.0651953183,107703.25593359285,cash account,0.0
1221,corporate,office building,12404605.986137554,15113577.57326644,612579.5642434539,cash account,0.3523528807748874
1222,corporate,office building,8830068.09234256,10801762.091062553,257923.73084062838,cash account,0.11470562329491817
1223,corporate,office building,24697613.497925635,30691619.581154164,0.0,none,0.39599065675616696
1224,corporate,office building,3549006.23792581,4425909.792906094,63427.815986063804,cash account,0.0
1225,corporate,office building,24758654.926877234,29595439.82464235,234618.90983078035,cash account,0.0
1226,corporate,office building,12110702.418276275,12827667.66712398,1994937.2809181432,cash account,0.12402178635365041
1227,corporate,office building,5169278.133815459,6120436.373572385,370565.4864949354,cash account,0.0
1228,corporate,office building,10755794.789025761,13188880.508820688,292997.8339962702,cash account,0.24908531020036007
1229,corporate,office building,2446329.9066218077,3127870.4789714576,0.0,none,0.2783198740819376
1230,corporate,office building,6857510.205199865,8332170.143564354,63542.08306590881,cash account,0.01961448225565693
1231,corporate,office building,15568964.494766558,21513910.064907428,0.0,none,0.3278267920197467
1232,corporate,office building,8000736.118943754,9586358.114878906,419832.5822444016,cash account,0.3775011918816277
1233,corporate,office building,5757485.254614957,6783951.071661348,1441902.304188108,cash account,0.0
1234,corporate,office building,30604135.3013878,36648544.667260334,3183299.223162896,cash account,0.0724693017845248
1235,corporate,office building,1980824.872966104,2561112.4114904366,61274.15506018747,cash account,0.0
1236,corporate,office building,10792541.550389985,11360532.850659328,2864311.2575957053,cash account,0.13300094983651528
1237,corporate,office building,36219428.72403846,42649103.2602942,5713874.988789822,cash account,0.06173718489927506
1238,corporate,office building,6469323.825140792,7618796.892877347,932628.6021566647,cash account,0.28153280847613527
1239,corporate,office building,50926567.92916425,54299336.1607201,9932160.571123125,cash account,0.12289666759276605
1240,corporate,office building,4772233.643355356,5474732.507243477,647189.4450591662,cash account,0.1968701095304328
1241,corporate,office building,7270431.500318235,8584672.636927126,96641.91753852433,cash account,0.0
1242,corporate,office building,7124417.749263543,8446495.214046512,183382.75464508127,cash account,0.47305018922179276
1243,corporate,office building,33349091.730175424,47259980.78135365,0.0,none,0.0
1244,corporate,office building,40490729.99363908,48281327.97151363,116555.13565630258,cash account,0.1587325778692512
1245,corporate,office building,9192369.349807022,11405318.555677738,126854.61422959322,cash account,0.04079662410679894
1246,corporate,office building,5645835.000107908,6994638.952454076,0.0,none,0.2232152234022646
1247,corporate,office building,7859666.302324109,10015132.59843684,0.0,none,0.0
1248,corporate,office building,5075475.762564048,6323808.452524459,103039.76062315004,cash account,0.33456429788867503
1249,corporate,office building,3208777.0382709443,4095808.5569657115,0.0,none,0.0
1250,corporate,office building,10213666.734828355,13181745.650069484,0.0,none,0.2707603308312571
1251,corporate,office building,25030927.76380513,31250277.450822722,0.0,none,0.12829596557549894
1252,corporate,office building,13843809.771736061,18299250.347201865,0.0,none,0.5581255973886678
1253,corporate,office building,9998064.41889003,12872308.630463129,0.0,none,0.3759505207757483
1254,corporate,office building,5260044.260105314,6431670.315307764,42860.1632443994,cash account,0.0
1255,corporate,office building,10450839.103642503,14106420.92150766,0.0,none,0.0
1256,corporate,office building,5380614.3493998125,6482593.673535406,316903.9821410528,cash account,0.0
1257,corporate,office building,35580752.47117289,40964860.52946271,4559242.204089468,cash account,0.09473059844337386
1258,corporate,office building,8290047.450340971,9159800.536767201,1288598.244530477,cash account,0.0
1259,corporate,office building,2687857.1551585863,3432829.858112966,0.0,none,0.0
1260,corporate,office building,5860921.925368184,7576616.274763525,0.0,none,0.009012923149434212
1261,corporate,office building,23638356.555793703,29130284.180374853,0.0,none,0.21810632304943856
1262,corporate,office building,10405159.746875545,12081250.027828135,791250.4249023553,cash account,0.0
1263,corporate,office building,7869240.260893508,8654547.733293932,838558.1849581433,cash account,0.10043189158429609
1264,corporate,office building,487715.0380101513,596706.116688203,0.0,none,0.0
1265,corporate,office building,3480895.8295922745,4429377.969806031,83304.24486164293,cash account,0.06308187421593994
1266,corporate,office building,4151995.9086885494,5055444.818694149,237000.31302853706,cash account,0.2878602515276788
1267,corporate,office building,34457389.89317296,47133490.933816575,0.0,none,0.0
1268,corporate,office building,62841134.28043561,74367751.3117464,5629803.615250048,cash account,0.18816677739137144
1269,corporate,office building,16364399.489004971,20530241.104587797,59691.64108536948,cash account,0.12304293276044857
1270,corporate,office building,7019422.857083759,8596541.933620738,726102.3693573388,cash account,0.07739572014334799
1271,corporate,office building,4002417.0470629395,5320694.451154449,0.0,none,0.34420732983562524
1272,corporate,office building,9172149.573020926,10447362.943316719,1629069.9849779678,cash account,0.016857613215741356
1273,corporate,office building,3274757.4747307673,3601997.246561589,594246.5983472744,cash account,0.28492283979911287
1274,corporate,office building,6510169.445772266,8480718.893538894,0.0,none,0.28004332881521216
1275,corporate,office building,3722223.9362984444,4485199.957216763,661038.3067777246,cash account,0.0
1276,corporate,office building,31600342.999409124,41294830.85799143,881774.319766145,cash account,0.0
1277,corporate,office building,66764057.62550163,82521515.9168397,0.0,none,0.2743784348436796
1278,corporate,office building,2968690.415675478,3682227.1210659505,0.0,none,0.47316873109358004
1279,corporate,office building,8205169.7909998065,9179272.86952772,934354.465390435,cash account,0.23713926640908115
1280,corporate,office building,5398686.623079937,6416879.035757113,476077.4920660138,cash account,0.011896379798728453
1281,corporate,office building,10931195.486763053,14655935.493086679,0.0,none,0.0
1282,corporate,office building,19030858.573709358,24505103.341022186,0.0,none,0.3358169683992367
1283,corporate,office building,21829782.289573357,24597182.204072963,4146577.568921391,cash account,0.0
1284,corporate,office building,2673439.1135953506,3142769.975851475,0.0,none,0.3200527887952061
1285,corporate,office building,5607660.723235031,6951011.744557389,0.0,none,0.2154026326477735
1286,corporate,office building,13071670.668993115,17323648.982583042,0.0,none,0.28442395289648226
1287,corporate,office building,23448601.49379191,28903956.80319777,1670822.428415558,cash account,0.11363428799128934
1288,corporate,office building,6554287.798362864,7901160.921649097,330279.1374836261,cash account,0.25335340209557733
1289,corporate,office building,3465161.2346711284,3860496.6901311786,574607.666710195,cash account,0.0
1290,corporate,office building,26507018.596052814,32821154.666906662,0.0,none,0.0
1291,corporate,office building,8693332.670901373,12157597.355535802,0.0,none,0.0
1292,corporate,office building,4335723.52971098,5782986.295106558,0.0,none,0.04480765494655888
1293,corporate,office building,4665312.898941801,5792379.063357951,345562.44792282186,cash account,0.0922170939657307
1294,corporate,office building,21456395.89752577,28360444.922451165,0.0,none,0.0
1295,corporate,office building,14446013.467209544,17965071.543305233,0.0,none,0.08686712861381513
1296,corporate,office building,15811144.972526643,18606293.736257296,2167687.2420196515,cash account,0.011851931202403843
1297,corporate,office building,7814099.45505829,9629783.572633043,0.0,none,0.0
1298,corporate,office building,12304740.384266568,16041751.427127529,0.0,none,0.40727255491085623
1299,corporate,office building,10175026.958305478,13292720.92798957,0.0,none,0.24592535198044374
1300,corporate,office building,5843591.687141897,7005591.943495532,174736.3922447103,cash account,0.0
1301,corporate,office building,1667304.5616150196,1939299.745098126,239863.68235720907,cash account,0.19135340372406553
1302,corporate,office building,14025395.540984498,17564782.895643152,1368925.780483914,cash account,0.0
1303,corporate,office building,29279095.728934772,38096671.15457505,280399.297222285,cash account,0.26517369922471734
1304,corporate,office building,10745195.512516093,14266594.97498804,0.0,none,0.11163057301673203
1305,corporate,office building,11848301.41340441,13477468.624069346,207906.27911738795,cash account,0.18401708121945945
1306,corporate,office building,11279979.423826097,14359504.63358449,115392.87428927036,cash account,0.49978500117505154
1307,corporate,office building,17542951.03224202,19475266.750673637,2063599.2713934989,cash account,0.0
1308,corporate,office building,10331754.54045459,14130497.61252662,0.0,none,0.5067952260291663
1309,corporate,office building,49551144.82531135,57209235.974791855,2446870.67485756,cash account,0.32424269691626006
1310,corporate,office building,6450240.3968784595,7214544.11482461,342655.33310157247,cash account,0.4324652947413828
1311,corporate,office building,4094322.0297707855,5477262.581365384,0.0,none,0.0
1312,corporate,office building,12254095.017840188,14935166.528429644,0.0,none,0.26034999820107985
1313,corporate,office building,78244321.27131541,93386957.00430328,1806243.6525690746,cash account,0.1304693983080193
1314,corporate,office building,32399092.754843205,43334473.49255926,0.0,none,0.0
1315,corporate,office building,12471588.666712724,14907640.323958637,266306.3118737731,cash account,0.0
1316,corporate,office building,1659272.0097516736,2069236.0748834312,11600.8508933066,cash account,0.15622113576458824
1317,corporate,office building,8150856.832878096,9857869.065359669,73945.23046222178,cash account,0.0
1318,corporate,office building,5186947.926285403,6184241.1155422805,346572.0297913409,cash account,0.0
1319,corporate,office building,135211127.67769623,158267874.81417617,15843166.861081593,cash account,0.0
1320,corporate,office building,3153974.913265874,3361272.185615977,901953.5101949775,cash account,0.0
1321,corporate,office building,17082568.844783835,22680484.996758413,0.0,none,0.0
1322,corporate,office building,578835.6562284702,648007.7910562423,75504.4825512181,cash account,0.4095628991532267
1323,corporate,office building,9668145.981438488,11607281.563836602,0.0,none,0.0
1324,corporate,office building,18983439.97897311,21287643.78720482,2203064.3182514627,cash account,0.0
1325,corporate,office building,57903794.03495493,67325532.94455785,4723373.491780848,cash account,0.5329803811100532
1326,corporate,office building,11519844.6476652,13955763.592299413,319311.86683342874,cash account,0.06536686222431998
1327,corporate,office building,821216.4156159507,957141.5816806448,106755.60263729523,cash account,0.0
1328,corporate,office building,9010579.010099242,13016070.738709703,0.0,none,0.48034207799343764
1329,corporate,office building,6409285.354807427,7289360.896098061,714834.2037715348,cash account,0.0
1330,corporate,office building,15805330.948949145,20697375.358126417,0.0,none,0.0
1331,corporate,office building,57065605.65002915,68787523.5942744,3446322.943391696,cash account,0.014974398487515746
1332,corporate,office building,13685693.560606008,17604641.04689245,0.0,none,0.0
1333,corporate,office building,10793595.882960506,13908410.009115767,0.0,none,0.0
1334,corporate,office building,5978400.248800404,6553659.980963263,536915.4113762417,cash account,0.1124889529768744
1335,corporate,office building,8433324.072337138,9413503.250039427,995459.2346120592,cash account,0.0
1336,corporate,office building,63178606.54761657,80101694.26162823,0.0,none,0.23150040914802275
1337,corporate,office building,623069.8152422023,749542.1914486543,13052.375434028998,cash account,0.08440301185369892
1338,corporate,office building,21010387.28434509,26228442.120564908,0.0,none,0.1797627437078445
1339,corporate,office building,8272592.846163773,9281752.840561222,822866.0215275995,cash account,0.0
1340,corporate,office building,7333351.321440158,8788131.30830791,91009.90737894761,cash account,0.05848596398225599
1341,corporate,office building,10302340.688725684,13982231.118677113,0.0,none,0.0
1342,corporate,office building,3645223.016054802,4129043.3492682395,275646.46560711303,cash account,0.22576327899836354
1343,corporate,office building,3351996.2336189724,4009220.2555413824,380892.5367064575,cash account,0.18723637629328257
1344,corporate,office building,8695160.738044687,9764430.130405268,1461127.0340935553,cash account,0.32048660039089905
1345,corporate,office building,3777323.061860675,4923771.720624806,8742.519806037684,cash account,0.0
1346,corporate,office building,22204704.665042672,25923836.39374918,640290.7849371107,cash account,0.16221202423117684
1347,corporate,office building,2782717.1949651446,3554612.2815135396,245792.10753056733,cash account,0.41578406650421673
1348,corporate,office building,4106902.504264107,5134422.051091476,0.0,none,0.0
1349,corporate,office building,76193391.78811768,95636880.28936118,245378.61382642508,cash account,0.06706501655862612
